what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.php.debug.daemon,2.2.0.v20101001-2300,"org.eclipse.php.debug.daemon",1378171123578
started,bundle,org.eclipse.php.debug.ui,2.2.0.v20101001-2300,"org.eclipse.php.debug.ui",1378171123579
started,bundle,org.eclipse.php.server.core,2.2.0.v20101001-2300,"org.eclipse.php.server.core",1378171123579
started,bundle,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui",1378171123581
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1378171123582
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1378171123583
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1378171123584
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1378171123584
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1378171123586
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1378171123587
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1378171123587
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1378171123589
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1378171123590
started,bundle,org.eclipse.ui.intro,3.4.0.v20100427,"org.eclipse.ui.intro",1378171123591
started,bundle,org.eclipse.ui.intro.universal,3.2.402.r36_v20100702,"org.eclipse.ui.intro.universal",1378171123591
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1378171123592
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1378171123592
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1378171123593
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1378171123594
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1378171123596
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1378171123598
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1378171123599
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1378171123600
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1378171123601
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1378171123601
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1378171123602
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1378171123603
os,sysinfo,,,"win32",1378171123608
arch,sysinfo,,,"x86_64",1378171123608
ws,sysinfo,,,"win32",1378171123608
locale,sysinfo,,,"en_US",1378171123608
processors,sysinfo,,,"4",1378171123608
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1378171123608
java.runtime.version,sysinfo,,,"1.7.0_07-b11",1378171123608
java.specification.name,sysinfo,,,"Java Platform API Specification",1378171123608
java.specification.vendor,sysinfo,,,"Oracle Corporation",1378171123608
java.specification.version,sysinfo,,,"1.7",1378171123608
java.vendor,sysinfo,,,"Oracle Corporation",1378171123608
java.version,sysinfo,,,"1.7.0_07",1378171123608
java.vm.info,sysinfo,,,"mixed mode",1378171123608
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1378171123608
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1378171123608
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1378171123608
java.vm.specification.version,sysinfo,,,"1.7",1378171123608
java.vm.vendor,sysinfo,,,"Oracle Corporation",1378171123608
java.vm.version,sysinfo,,,"23.3-b01",1378171123608
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1378171124504
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1378171124557
closed,view,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.internal.introview",1378171124576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171127285
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171135528
opened,view,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui.TypeHierarchy",1378171136667
activated,view,org.eclipse.dltk.ui,2.0.0.v20100909-1720,"org.eclipse.dltk.ui.TypeHierarchy",1378171136699
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1378171137312
started,bundle,org.eclipse.dltk.rse.core,2.0.1.v20100804-1944,"org.eclipse.dltk.rse.core",1378171141818
started,bundle,org.eclipse.rse.core,3.1.102.R32x_v201102011435,"org.eclipse.rse.core",1378171141836
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171141836
started,bundle,org.eclipse.rse.services,3.2.2.R32x_v201102011435,"org.eclipse.rse.services",1378171141864
started,bundle,org.eclipse.rse.ui,3.1.102.R32x_v201102011435,"org.eclipse.rse.ui",1378171141995
started,bundle,org.eclipse.rse.subsystems.files.core,3.2.1.v201008191400,"org.eclipse.rse.subsystems.files.core",1378171141998
started,bundle,org.eclipse.rse.subsystems.files.local,2.1.101.v200907301400,"org.eclipse.rse.subsystems.files.local",1378171141999
started,bundle,org.eclipse.rse.subsystems.shells.core,3.1.100.v201003010830,"org.eclipse.rse.subsystems.shells.core",1378171142015
started,bundle,org.eclipse.rse.subsystems.shells.local,2.1.100.v200905272300,"org.eclipse.rse.subsystems.shells.local",1378171142016
started,bundle,org.eclipse.rse.connectorservice.local,2.1.100.v200905272300,"org.eclipse.rse.connectorservice.local",1378171142029
started,bundle,org.eclipse.rse.services.local,2.1.202.R32x_v201102011435,"org.eclipse.rse.services.local",1378171142030
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171142118
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171142350
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171154513
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1378171154567
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1378171154573
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1378171154577
started,bundle,org.eclipse.dltk.rse.ui,2.0.0.v20100115-2213,"org.eclipse.dltk.rse.ui",1378171154829
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1378171154921
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1378171154929
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1378171154988
started,bundle,org.eclipse.dltk.validators.core,1.0.0.v20100524-0038,"org.eclipse.dltk.validators.core",1378171155003
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1378171155003
started,bundle,org.eclipse.wst.html.ui,1.0.504.v201101122108,"org.eclipse.wst.html.ui",1378171155008
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1378171155015
started,bundle,org.eclipse.dltk.validators.externalchecker,1.0.0.v20090803-1754,"org.eclipse.dltk.validators.externalchecker",1378171155023
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1378171155024
started,bundle,org.eclipse.dltk.validators.ui,2.0.0.v20091214-1712,"org.eclipse.dltk.validators.ui",1378171156290
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1378171156370
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1378171156500
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1378171156506
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171158268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171248771
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1378171248781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171249512
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171251921
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171257065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171260366
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171262784
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171284624
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171285243
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171308798
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171310545
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171336692
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171338554
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171340859
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171342497
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171381866
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171383180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171556946
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171557531
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171645351
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171649360
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1378171649632
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1378171649739
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1378171649752
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1378171667048
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1378171667131
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171667171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171667930
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171727272
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171729345
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171742383
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378171750025
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378171751684
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171758092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171771583
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171773486
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171776629
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1378171776782
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1378171776782
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1378171778183
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1378171778547
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1378171778642
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1378171778707
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1378171778893
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1378171778999
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1378171779541
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378171779686
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378171779920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378171782322
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172024138
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172028431
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172064549
activated,view,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.ui.explorer",1378172064618
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172065326
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172237726
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172242642
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172263638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172264259
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172277698
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172279037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172294047
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172295423
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172307655
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172308450
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172317955
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172319344
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172331296
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172331969
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172497116
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172499579
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172509544
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172511400
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172514521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172515558
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172537165
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172537831
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172549930
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172551550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172589521
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172590544
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172609065
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172611053
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172629308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172630681
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172680175
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172680658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172682734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172683329
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172840742
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172841525
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172913740
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172914445
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172917329
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172919052
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172921230
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172923328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172958018
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378172959510
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173027247
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173028740
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173029813
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173031277
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173132330
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173137031
opened,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378173154010
activated,editor,org.eclipse.php.ui,2.2.1.v20101001-2300,"org.eclipse.php.editor",1378173154056
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173154095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173154556
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173175243
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173220090
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173229183
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173270658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173335234
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173337171
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173339195
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173349194
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173371700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1378173373483
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1378173375258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173376944
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1378173381735
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378173389212
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378173390876
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378173391374
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378173391404
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378173391438
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378173391470
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378173391504
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378173391536
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378173391569
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378173391603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1378173391635
